"","name1","addr1","phone1"
"1793","보성 (본점)"," 전남 보성군 보성읍 신흥길 8 ","061-853-1133"
"1794","보성 (득량)"," 전남 보성군 득량면 역전길 9 ","061-853-2188"
"1795","보성 (예당)"," 전남 보성군 득량면 예당중앙길 3 ","061-853-5550"
"1796","장천 (본점)"," 전남 순천시 장천동 ","061-741-0001"
"1797","장천 (매곡)"," 전남 순천시 북문길 99 ","061-751-9967"
"1798","장천 (금당)"," 전남 순천시 해룡면 장선배기길 284 ","061-725-4071"
"1799","장천 (법원)"," 전남 순천시 왕지로 5 ","061-742-9227"
"1800","순천북부 (본점)"," 전남 순천시 삼산로 107 ","061-752-4987"
"1801","순천북부 (신대)"," 전남 순천시 해룡면 좌야로 135 ","061-721-4960"
"1802","순천북부 (금당)"," 전남 순천시 해룡면 기적의도서관길 90 ","061-722-9172"
"1803","순천중부 (본점)"," 전남 순천시 풍덕주택길 52 ","061-743-0973"
"1804","순천중부 (장평로)"," 전남 순천시 장평로 52 ","061-745-2215"
"1805","순천중부 (오천)"," 전남 순천시 오천6길 26 ","061-742-8277"
"1806","고흥 (본점)"," 전남 고흥군 고흥읍 시장길 41 ","061-832-2072"
"1807","고흥 (대서)"," 전남 고흥군 대서면 동서로 460 ","061-833-3606"
"1808","고흥 (두원)"," 전남 고흥군 두원면 두원로 888 ","061-834-1120"
"1809","녹동 (본점)"," 전남 고흥군 도양읍 ","061-842-3395"
"1810","녹동 (거금)"," 전남 고흥군 금산면 거금중앙길 85-2 ","061-842-6776"
"1811","과역 (본점)"," 전남 고흥군 과역면 고흥로 2985 ","061-832-9534"
"1812","과역 (동강)"," 전남 고흥군 동강면 고흥로 4268 ","061-833-2456"
"1813","동여수 (본점)"," 전라남도 여수시 이순신광장로 215 ","061-662-2753"
"1814","동여수 (관문)"," 전남 여수시 관문2길 8 ","061-662-1925"
"1815","공화 (본점)"," 전남 여수시 동문로 116 ","061-662-1326"
"1816","공화 (엑스포)"," 전남 여수시 박람회길 61 ","061-665-1326"
"1817","중앙 (본점)"," 전남 여수시 교동 ","061-662-0088"
"1818","여수중부 (본점)"," 전남 여수시 충무로 27-2 ","061-662-2832"
"1819","여수중부 (중앙)"," 전남 여수시 진남상가길 43 ","061-662-1350"
"1820","여수중부 (여도)"," 전남 여수시 좌수영로 678 ","061-692-2832"
"1821","여수중부 (송현)"," 전남 여수시 웅천7길 27 ","061-922-2832"
"1822","충무 (본점)"," 전남 여수시 충무동 ","061-663-1348"
"1823","진남 (본점)"," 전남 여수시 좌수영로 31-1 ","061-643-4080"
"1824","진남 (오림)"," 전남 여수시 오림4길 48 ","061-654-4081"
"1825","좌수영 (본점)"," 전라남도 여수시 버드나무길 5-1 ","061-642-1609"
"1826","좌수영 (서교)"," 전남 여수시 좌수영로 20-1 ","061-641-8036"
"1827","좌수영 (봉산)"," 전남 여수시 대교로 16-2 ","061-642-7700"
"1828","구봉 (본점)"," 전남 여수시 국동 ","061-643-1139"
"1829","구봉 (신월지점)"," 전남 여수시 신월로 592 ","061-642-1159"
"1830","새여수 (본점)"," 전남 여수시 여서1로 84-1 ","061-651-6201"
"1831","새여수 (문수)"," 전남 여수시 여문2로 71-5 ","061-655-6201"
"1832","새여수 (대치)"," 전남 여수시 여서로 174 ","061-666-6202"
"1833","여천 (본점)"," 전남 여수시 쌍봉로 23-2 ","061-685-0901"
"1834","여천 (선원)"," 전남 여수시 무선5길 34 ","061-685-0903"
"1835","여천 (시전)"," 전남 여수시 흥국로 99-1 ","061-684-0810"
"1836","여천 (안산)"," 전남 여수시 도원로 190 ","061-685-0905"
"1837","여수서부 (본점)"," 전남 여수시 문수로 157-1 ","061-652-4351"
"1838","여수서부 (미덕)"," 전남 여수시 미평로 37 ","061-653-3228"
"1839","여수서부 (웅천지점)"," 전남 여수시 예울마루로 37-16 ","061-686-9400"
"1840","여수한려 (본점)"," 전남 여수시 소라면 죽림중앙로 30-55 ","061-684-2511"
"1841","여수한려 (율촌)"," 전남 여수시 율촌면 동산개길 15 ","061-683-6717"
"1842","여수한려 (덕양)"," 전남 여수시 소라면 덕양로 440 ","061-683-9005"
"1843","돌산 (본점)"," 전남 여수시 돌산읍 강남로 72-1 ","061-644-7111"
"1844","포스코 (광양)"," 전남 광양시 폭포사랑길 20-26 ","061-790-2185"
"1845","광양시 (본점)"," 전남 광양시 광장로 127 ","061-797-1400"
"1846","광양시 (무등)"," 전남 광양시 중마로 231 ","061-797-1470"
"1847","광양시 (광영)"," 전남 광양시 광영로 78 ","061-797-1460"
"1848","광양시 (제철)"," 전남 광양시 폭포사랑길 99 ","061-797-1480"
"1849","광양시 (송보)"," 전남 광양시 진등길 55-5 ","061-797-1490"
"1850","광양시 (광양읍)"," 전남 광양시 광양읍 인덕로 977 ","061-797-1422"
"1851","광양 (본점)"," 전남 광양시 광양읍 읍성3길 5-1 ","061-763-6900"
"1852","광양 (옥곡)"," 전남 광양시 옥곡면 ","061-772-8000"
"1853","광양 (용강)"," 전남 광양시 광양읍 ","061-761-6040"
"1854","한마음 (본점)"," 광주 광산구 풍영로 271 ","062-951-6421"
"1855","한마음 (하남)"," 광주 광산구 월곡산정로 17 ","062-954-2104"
"1856","한마음 (운남)"," 광주 광산구 목련로273번안길 23 ","062-955-6423"
"1857","금호타이어 (본점)"," 광주 광산구 어등대로 658 ","062-940-2066"
"1858","서광주 (본점)"," 광주 광산구 송정로29번길 37 ","062-944-4502"
"1859","서광주 (월곡)"," 광주 광산구 월곡산정로 87 ","062-951-7450"
"1860","서광주 (첨단)"," 광주 광산구 월계로 108 ","062-971-2828"
"1861","삼성전자 (광주)"," 광주 광산구 하남산단6번로 107 ","-1588-7256"
"1862","앰코테크놀로지코리아 (광주)"," 광주 북구 앰코로 100 ","062-970-7250"
"1863","앰코테크놀로지코리아 (광주1)"," 광주 북구 앰코로 100 ","062-970-8930"
"1864","광주 (각화)"," 광주 북구 동문대로248번길 46 ","062-268-6164"
"1865","중흥 (본점)"," 광주광역시 북구 제봉로 292 ","062-527-4244"
"1866","중흥 (동림)"," 광주 북구 유림로 161 ","062-511-4244"
"1867","중흥 (운암산)"," 광주 북구 서강로 85 ","062-512-0571"
"1868","북광주 (본점)"," 광주 북구 서양로 115 ","062-526-3753"
"1869","북광주 (중흥)"," 광주 북구 서방로 43 ","062-264-4525"
"1870","광주북부 (본점)"," 광주 북구 서림로 109-1 ","062-522-7527"
"1871","광주북부 (양산)"," 광주 북구 양산로 61 ","062-522-7529"
"1872","태봉 (본점)"," 광주 북구 무등로 104 ","062-528-8344"
"1873","태봉 (연제)"," 광주 북구 양일로 74 ","062-528-8348"
"1874","동운 (본점)"," 광주 북구 서암대로 5 ","062-523-3244"
"1875","동운 (운암)"," 광주 북구 황계로 34 ","062-529-3660"
"1876","동운 (비엔날레)"," 광주 북구 북문대로 133 ","062-514-7200"
"1877","서방 (본점)"," 광주 북구 동문대로 19-1 ","062-526-1722"
"1878","서방 (말바우)"," 광주 북구 동문대로 91 ","062-268-9901"
"1879","정다운 (본점)"," 광주 북구 군왕로 81 ","062-529-8133"
"1880","정다운 (무등)"," 광주 북구 면앙로 202-2 ","062-251-7012"
"1881","정다운 (문흥)"," 광주 북구 대천로139번길 1 ","062-251-7551"
"1882","예향 (본점)"," 광주 북구 서하로 231-1 ","062-264-4200"
"1883","예향 (양산)"," 광주 북구 하서로 357 ","062-575-7418"
"1884","예향 (매곡)"," 광주 북구 매곡로 58 ","062-573-7667"
"1885","예향 (일곡)"," 광주 북구 설죽로 497 ","062-573-2207"
"1886","빛고을 (본점)"," 광주 북구 설죽로 219 ","062-525-2770"
"1887","빛고을 (용주점)"," 광주 북구 용주로30번길 19 ","062-525-2774"
"1888","빛고을 (삼각점)"," 광주 북구 설죽로 376 ","062-525-2776"
"1889","동신 (본점)"," 광주 북구 동문대로 50 ","062-520-2105"
"1890","동부 (본점)"," 광주 북구 서방로 9 ","062-264-2134"
"1891","광주중앙 (본점)"," 광주 북구 금재로 25 ","062-526-1761"
"1892","광주중앙 (첨단)"," 광주 북구 첨단연신로107번길 5 ","062-527-5353"
"1893","광주광역시청 (본점)"," 광주 서구 내방로 111 ","062-613-5649"
"1894","동광 (동림)"," 광주 서구 하남대로 670 ","062-515-9759"
"1895","푸른 (풍암금호점)"," 광주 서구 풍금로 40 ","062-681-0642"
"1896","온누리 (본점)"," 광주 서구 독립로204번길 6 ","062-363-5040"
"1897","온누리 (풍암)"," 광주 서구 풍암1로21번길 9-22 ","062-654-5040"
"1898","상무 (본점)"," 광주광역시 서구 운천로184번길 8 ","062-371-0858"
"1899","상무 (치평)"," 광주 서구 상무중앙로 101 ","062-371-9377"
"1900","상무 (빛고을)"," 광주 서구 화정로 112 ","062-374-0858"
"1901","화정 (본점)"," 광주 서구 화운로156번길 15-1 ","062-363-3352"
"1902","화정 (선수촌)"," 광주 서구 군분로169번길 16 ","062-363-3354"
"1903","염주 (본점)"," 광주 서구 월드컵4강로28번길 3-1 ","062-375-2208"
"1904","기아자동차광주공장 (본점)"," 광주 서구 화운로 277 ","062-370-1865"
"1905","광주 (본점)"," 광주 서구 천변좌로246번길 3 ","062-361-3515"
"1906","광주 (양동)"," 광주 서구 경열로146번길 3-2 ","062-362-6164"
"1907","광주 (풍암금호)"," 광주 서구 운천로 20 ","062-651-6167"
"1908","양동 (본점)"," 광주 서구 양동시장2길 24 ","062-361-1171"
"1909","양동 (매월)"," 광주 서구 매월1로 28 ","062-653-1161"
"1910","양동 (양3동)"," 광주 서구 천변좌로 144-1 ","062-362-3333"
"1911","신흥 (본점)"," 광주 서구 죽봉대로119번길 2 ","062-368-5500"
"1912","신흥 (광천)"," 광주 서구 화운로 304-1 ","062-372-5547"
"1913","신흥 (상무)"," 광주 서구 상무민주로 105 ","062-385-4116"
"1914","무등 (본점)"," 광주 서구 상무중앙로 43 ","062-365-5400"
"1915","무등 (풍암)"," 광주 서구 풍암2로57번길 10 ","062-682-4800"
"1916","전남대학교병원 (빛고을전남대학교병원)"," 광주 남구 덕남길 80 ","062-670-9890"
"1917","푸른 (본점)"," 광주 남구 노대실로 46 ","062-676-9676"
"1918","무진 (본점)"," 광주 남구 용대로 164-1 ","062-671-6303"
"1919","무진 (봉선)"," 광주 남구 봉선로 151 ","062-671-6304"
"1920","서양 (본점)"," 광주 남구 중앙로 98 ","062-671-5000"
"1921","서양 (양림)"," 광주 남구 양림로 73 ","062-652-9203"
"1922","서양 (월산)"," 광주 남구 중앙로 42 ","062-364-7557"
"1923","서양 (진월)"," 광주 남구 서문대로 648 ","062-716-2800"
"1924","광남 (본점)"," 광주 남구 독립로 161 ","062-366-8111"
"1925","월산 (본점)"," 광주 남구 금화로440번길 10 ","062-363-1231"
"1926","월산 (월산)"," 광주 남구 군분로 68 ","062-362-1993"
"1927","주월 (본점)"," 광주광역시 남구 회재로 1237 ","062-652-4192"
"1928","주월 (광복)"," 광주 남구 서문대로749번길 4-1 ","062-652-6472"
"1929","주월 (효덕)"," 광주 남구 서문대로622번길 2 ","062-676-4192"
"1930","유은학원 (본점)"," 광주 남구 서문대로627번길 20 ","062-675-2254"
"1931","송원 (본점)"," 광주 남구 송암로 73 ","062-360-5748"
"1932","동명 (본점)"," 광주 동구 필문대로 277 ","062-227-7796"
"1933","계림 (본점)"," 광주 동구 구성로 260 ","062-223-7540"
"1934","동광주 (본점)"," 광주 동구 무등로 425 ","062-223-0611"
"1935","동광주 (충장)"," 광주 동구 경양로379번길 2 ","062-223-0612"
"1936","동광주 (장원)"," 광주 동구 무등로 499-1 ","062-262-1047"
"1937","동광주 (산수)"," 광주 동구 경양로 321 ","062-223-0824"
"1938","대광 (본점)"," 광주 동구 중앙로 254 ","062-222-5851"
"1939","대광 (서남)"," 광주 동구 문화전당로26번길 10 ","062-227-1532"
"1940","대광 (지산)"," 광주 동구 지산로 75 ","062-222-1431"
"1941","서석 (본점)"," 광주 동구 백서로 188 ","062-222-4649"
"1942","전남대학교병원 (본점)"," 광주 동구 제봉로 42 ","062-220-5067"
"1943","금남 (본점)"," 광주 동구 제봉로 180 ","062-232-7251"
"1944","금남 (충장)"," 광주 동구 충장로 30-1 ","062-223-7217"
"1945","동광 (본점)"," 광주 동구 구성로 219 ","062-224-9759"
"1946","푸른 (충장점)"," 광주 동구 서석로 37 ","062-222-0253"
"1947","남광주 (본점)"," 광주 동구 양림로 116-1 ","062-224-3066"
"1948","남광주 (학운)"," 광주 동구 의재로 33 ","062-227-9341"
"1949","남광주 (학동)"," 광주 동구 남문로 703 ","062-227-5007"
"1950","남광주 (지원)"," 광주 동구 지원로 2 ","062-228-4569"
"1951","제일 (본점)"," 광주 동구 참판로 30 ","062-526-4773"
"1952","문경제일 (본점)"," 경북 문경시 중앙로 180 ","054-555-4408"
"1953","문경제일 (문경)"," 경북 문경시 문경읍 문희로 38 ","054-571-4265"
"1954","문경제일 (농암)"," 경북 문경시 농암면 농암길 55 ","054-571-3152"
"1955","문경제일 (흥덕)"," 경북 문경시 중앙로 212 ","054-555-4402"
"1956","신문경 (본점)"," 경북 문경시 중앙로 90 ","054-555-7711"
"1957","신문경 (신기)"," 경북 문경시 신기3길 12 ","054-553-4168"
"1958","신문경 (점촌)"," 경북 문경시 점촌로 18 ","054-553-2122"
"1959","신문경 (마성)"," 경북 문경시 마성면 마성길 67 ","054-571-1019"
"1960","신문경 (신현)"," 경북 문경시 마성면 동성길 8 ","054-571-1788"
"1961","신문경 (양지)"," 경북 문경시 상신로 10 ","054-552-2211"
"1962","신문경 (남부)"," 경북 문경시 매봉4길 32 ","054-554-0205"
"1963","신문경 (가은)"," 경북 문경시 가은읍 가은로 142-1 ","054-571-7373"
"1964","신문경 (별암)"," 경북 문경시 주평길 10 ","054-553-6439"
"1965","용궁 (본점)"," 경북 예천군 용궁면 용궁로 111-6 ","054-653-7177"
"1966","예천군 (본점)"," 경북 예천군 예천읍 시장로 89-2 ","054-654-7441"
"1967","예천군 (용문)"," 경북 예천군 용문면 상금시장길 15-9 ","054-655-9252"
"1968","예천군 (감천)"," 경북 예천군 감천면 충효로 1391 ","054-652-6644"
"1969","예천군 (입암)"," 경북 예천군 개포면 방터길 18 ","054-653-3940"
"1970","예천군 (지보)"," 경북 예천군 지보면 지보로 171-1 ","054-653-3361"
"1971","예천군 (풍양)"," 경북 예천군 풍양면 낙상1길 72-1 ","054-653-7939"
"1972","예천군 (중앙)"," 경북 예천군 예천읍 시장로 121 ","054-655-6601"
"1973","풍기 (본점)"," 경북 영주시 풍기읍 동성로 87 ","054-636-3586"
"1974","풍기 (안정)"," 경북 영주시 안정면 신재로 534 ","054-634-0064"
"1975","흥주 (본점)"," 경북 영주시 순흥면 순흥로55번길 1-1 ","054-633-2220"
"1976","영주중앙 (본점)"," 경북 영주시 구성로 361 ","054-635-9121"
"1977","영주중앙 (번영로)"," 경북 영주시 번영로 142 ","054-636-0101"
"1978","영주중앙 (남간로)"," 경북 영주시 남간로 4 ","054-634-2880"
"1979","영주중앙 (선비로)"," 경북 영주시 선비로 65 ","054-634-6700"
"1980","영주중앙 (대학로)"," 경북 영주시 대동로 19 ","054-635-9211"
"1981","북영주 (본점)"," 경북 영주시 단산면 옥대로 30 ","054-632-9661"
"1982","북영주 (부석)"," 경북 영주시 부석면 소천로 20-1 ","054-633-4018"
"1983","봉화군 (본점)"," 경북 봉화군 봉화읍 봉화로 1146 ","054-673-7000"
"1984","봉화군 (소천)"," 경북 봉화군 소천면 소천로 1269-3 ","054-672-7310"
"1985","봉화군 (명호)"," 경북 봉화군 명호면 도천길 15-7 ","054-672-1077"
"1986","봉화군 (물야)"," 경북 봉화군 물야면 문수로 1016 ","054-672-2025"
"1987","봉화군 (춘양)"," 경북 봉화군 춘양면 의양로 37 ","054-672-3066"
"1988","울진 (본점)"," 경북 울진군 울진읍 읍내5길 29-5 ","054-782-4545"
"1989","울진 (월변)"," 경북 울진군 울진읍 울진중앙로 69 ","054-783-3377"
"1990","죽변 (본점)"," 경북 울진군 죽변면 죽변중앙로 153 ","054-781-5500"
"1991","후포 (본점)"," 경북 울진군 후포면 후포로 5 ","054-787-1013"
"1992","후포 (후포)"," 경북 울진군 후포면 후포로 166-1 ","054-787-1015"
"1993","상산 (본점)"," 경북 상주시 삼백로 100 ","054-536-2671"
"1994","상산 (남성)"," 경북 상주시 남성4길 53 ","054-536-7200"
"1995","함창 (본점)"," 경북 상주시 함창읍 함창중앙로 125 ","054-541-2924"
"1996","함창 (은척)"," 경북 상주시 은척면 봉중1길 16-8 ","054-541-4130"
"1997","함창 (공검)"," 경북 상주시 공검면 비재로 1327-1 ","054-541-0757"
"1998","화령 (본점)"," 경북 상주시 화서면 화령로 25 ","054-533-0009"
"1999","낙동 (본점)"," 경북 상주시 낙동면 장천로 460 ","054-534-2240"
"2000","낙동 (낙동)"," 경북 상주시 낙동면 영남제일로 85 ","054-534-9123"
"2001","백화 (본점)"," 경북 상주시 모서면 중화로 883 ","054-534-2110"
"2002","화전 (본점)"," 경북 의성군 봉양면 도리원1길 61-1 ","054-832-2811"
"2003","화전 (안계)"," 경북 의성군 안계면 안계길 181 ","054-861-1401"
